p_train,p_test,run_id,seed,epochs,mlp_depth,mlp_width,test_loss,test_accuracy
0.35000000000000003,0.375,6,351240,20,3,128,0.13998983718007804,0.9543
0.35000000000000003,0.3875,6,351240,20,3,128,0.15220291715487838,0.9537
0.35000000000000003,0.4,6,351240,20,3,128,0.16002405512332915,0.9487
0.35000000000000003,0.41250000000000003,6,351240,20,3,128,0.16591329501122237,0.9461
0.35000000000000003,0.42500000000000004,6,351240,20,3,128,0.18496897624973208,0.9408
0.35000000000000003,0.4375,6,351240,20,3,128,0.20348742126971484,0.9343
0.35000000000000003,0.45,6,351240,20,3,128,0.2041966532021761,0.9357
0.35000000000000003,0.4625,6,351240,20,3,128,0.22108678323328496,0.93
0.35000000000000003,0.47500000000000003,6,351240,20,3,128,0.24622944504618643,0.9232
0.35000000000000003,0.48750000000000004,6,351240,20,3,128,0.25995348469763996,0.9162
0.35000000000000003,0.5,6,351240,20,3,128,0.27535624180436136,0.9133
0.35000000000000003,0.5125000000000001,6,351240,20,3,128,0.3120807218849659,0.9007
0.35000000000000003,0.525,6,351240,20,3,128,0.3358613869667053,0.8895
0.35000000000000003,0.5375,6,351240,20,3,128,0.3783316981434822,0.8758
0.35000000000000003,0.55,6,351240,20,3,128,0.41816656129360197,0.8615
0.35000000000000003,0.5625,6,351240,20,3,128,0.43304839305877685,0.8566
0.35000000000000003,0.5750000000000001,6,351240,20,3,128,0.5029561511993408,0.8369
0.35000000000000003,0.5875,6,351240,20,3,128,0.5670455869674682,0.8125
0.35000000000000003,0.6000000000000001,6,351240,20,3,128,0.6097172717094421,0.8027
0.35000000000000003,0.6125,6,351240,20,3,128,0.6795259970664979,0.778
0.35000000000000003,0.625,6,351240,20,3,128,0.7584956134796143,0.7517
0.35000000000000003,0.6375000000000001,6,351240,20,3,128,0.8247001660346985,0.7288
0.35000000000000003,0.65,6,351240,20,3,128,0.9259909181118011,0.7015
0.35000000000000003,0.6625000000000001,6,351240,20,3,128,1.0291429381370545,0.6742
0.35000000000000003,0.675,6,351240,20,3,128,1.133782382965088,0.6454
0.35000000000000003,0.6875,6,351240,20,3,128,1.2461038410186767,0.6076
0.35000000000000003,0.7000000000000001,6,351240,20,3,128,1.3522048904895783,0.5716
0.35000000000000003,0.7125,6,351240,20,3,128,1.4844560216903686,0.545
0.35000000000000003,0.7250000000000001,6,351240,20,3,128,1.621072605895996,0.5059
0.35000000000000003,0.7375,6,351240,20,3,128,1.7830264711380004,0.471
0.35000000000000003,0.75,6,351240,20,3,128,1.9326578023910523,0.4412
0.35000000000000003,0.7625000000000001,6,351240,20,3,128,2.098562901687622,0.4062
0.35000000000000003,0.775,6,351240,20,3,128,2.2357385913848877,0.3816
0.35000000000000003,0.7875000000000001,6,351240,20,3,128,2.4240007041931153,0.3522
0.35000000000000003,0.8,6,351240,20,3,128,2.6146697956085205,0.3172
0.35000000000000003,0.8125,6,351240,20,3,128,2.7771372161865235,0.2921
0.35000000000000003,0.8250000000000001,6,351240,20,3,128,2.9397435272216796,0.2698
0.35000000000000003,0.8375,6,351240,20,3,128,3.1128250293731687,0.2438
0.35000000000000003,0.8500000000000001,6,351240,20,3,128,3.2919408153533936,0.2262
0.35000000000000003,0.8625,6,351240,20,3,128,3.4528079235076903,0.2112
0.35000000000000003,0.875,6,351240,20,3,128,3.62032716217041,0.1934
0.35000000000000003,0.8875000000000001,6,351240,20,3,128,3.7405728916168215,0.1887
0.35000000000000003,0.9,6,351240,20,3,128,3.9106504886627196,0.1629
0.35000000000000003,0.9125000000000001,6,351240,20,3,128,4.101848346710205,0.1492
0.35000000000000003,0.925,6,351240,20,3,128,4.245351647567749,0.1437
0.35000000000000003,0.9375,6,351240,20,3,128,4.3800613357543945,0.131
0.35000000000000003,0.9500000000000001,6,351240,20,3,128,4.502417581176758,0.1171
0.35000000000000003,0.9625,6,351240,20,3,128,4.671497194671631,0.1122
0.35000000000000003,0.9750000000000001,6,351240,20,3,128,4.787936833190918,0.1072
0.35000000000000003,0.9875,6,351240,20,3,128,4.90098913116455,0.1003
0.35000000000000003,1.0,6,351240,20,3,128,5.002386550140381,0.0992
0.35000000000000003,0.0,8,351242,20,3,128,0.08146422457766894,0.9764
0.35000000000000003,0.0125,8,351242,20,3,128,0.08154543840802217,0.9769
0.35000000000000003,0.025,8,351242,20,3,128,0.08132986418120564,0.9758
0.35000000000000003,0.037500000000000006,8,351242,20,3,128,0.08490445647156449,0.975
0.35000000000000003,0.05,8,351242,20,3,128,0.08147750283804489,0.9741
0.35000000000000003,0.0625,8,351242,20,3,128,0.0790385242612043,0.9767
0.35000000000000003,0.07500000000000001,8,351242,20,3,128,0.08630513217422413,0.9742
0.35000000000000003,0.08750000000000001,8,351242,20,3,128,0.08645925329485908,0.9742
0.35000000000000003,0.1,8,351242,20,3,128,0.08338099032364553,0.9755
0.35000000000000003,0.1125,8,351242,20,3,128,0.08098359546549619,0.977
0.35000000000000003,0.125,8,351242,20,3,128,0.08455383940548636,0.9736
0.35000000000000003,0.1375,8,351242,20,3,128,0.0857090287674393,0.9729
0.35000000000000003,0.15000000000000002,8,351242,20,3,128,0.08609334962491412,0.9749
0.35000000000000003,0.1625,8,351242,20,3,128,0.09029176524579526,0.9727
0.35000000000000003,0.17500000000000002,8,351242,20,3,128,0.09189730775281788,0.9723
0.35000000000000003,0.1875,8,351242,20,3,128,0.09292414681590162,0.9708
0.35000000000000003,0.2,8,351242,20,3,128,0.09340780957036186,0.971
0.35000000000000003,0.21250000000000002,8,351242,20,3,128,0.09452584055061453,0.9718
0.35000000000000003,0.225,8,351242,20,3,128,0.09815037070773541,0.97
0.35000000000000003,0.23750000000000002,8,351242,20,3,128,0.09616030369866639,0.9685
0.35000000000000003,0.25,8,351242,20,3,128,0.10084214359894395,0.9683
0.35000000000000003,0.2625,8,351242,20,3,128,0.09815303516499699,0.969
0.35000000000000003,0.275,8,351242,20,3,128,0.10767052508443593,0.967
0.35000000000000003,0.28750000000000003,8,351242,20,3,128,0.11323992221802473,0.9651
0.35000000000000003,0.30000000000000004,8,351242,20,3,128,0.11865194874033332,0.9623
0.35000000000000003,0.3125,8,351242,20,3,128,0.11645796653963625,0.9635
0.35000000000000003,0.325,8,351242,20,3,128,0.12331701137274503,0.9623
0.35000000000000003,0.3375,8,351242,20,3,128,0.12255016131233423,0.9634
0.35000000000000003,0.35000000000000003,8,351242,20,3,128,0.13201623242497443,0.9576
0.35000000000000003,0.36250000000000004,8,351242,20,3,128,0.13527820189148188,0.958
0.35000000000000003,0.375,8,351242,20,3,128,0.14277794029265642,0.956
0.35000000000000003,0.3875,8,351242,20,3,128,0.1539516794204712,0.9525
0.35000000000000003,0.4,8,351242,20,3,128,0.15712336959838868,0.9499
0.35000000000000003,0.41250000000000003,8,351242,20,3,128,0.17261896055340767,0.944
0.35000000000000003,0.42500000000000004,8,351242,20,3,128,0.1849916755646467,0.9391
0.35000000000000003,0.4375,8,351242,20,3,128,0.20161962308883666,0.9329
0.35000000000000003,0.45,8,351242,20,3,128,0.20841876591444017,0.9321
0.35000000000000003,0.4625,8,351242,20,3,128,0.23114630176573991,0.9278
0.35000000000000003,0.47500000000000003,8,351242,20,3,128,0.2495351505368948,0.9189
0.35000000000000003,0.48750000000000004,8,351242,20,3,128,0.25581497013568877,0.9163
0.35000000000000003,0.5,8,351242,20,3,128,0.27393036155700684,0.9114
0.35000000000000003,0.5125000000000001,8,351242,20,3,128,0.2983831872701645,0.9009
0.35000000000000003,0.525,8,351242,20,3,128,0.32111415531635285,0.8938
0.35000000000000003,0.5375,8,351242,20,3,128,0.35396427738666536,0.8818
0.35000000000000003,0.55,8,351242,20,3,128,0.3863993978738785,0.8686
0.35000000000000003,0.5625,8,351242,20,3,128,0.3931963726043701,0.8686
0.35000000000000003,0.5750000000000001,8,351242,20,3,128,0.45933454666137696,0.8501
0.35000000000000003,0.5875,8,351242,20,3,128,0.4940342301607132,0.838
0.35000000000000003,0.6000000000000001,8,351242,20,3,128,0.536013925743103,0.8261
0.35000000000000003,0.6125,8,351242,20,3,128,0.5742775047779083,0.8104
0.35000000000000003,0.625,8,351242,20,3,128,0.6348284645080566,0.7916
0.35000000000000003,0.6375000000000001,8,351242,20,3,128,0.6874699971199035,0.7725
0.35000000000000003,0.65,8,351242,20,3,128,0.7536565347671509,0.7544
0.35000000000000003,0.6625000000000001,8,351242,20,3,128,0.8299519038200378,0.7219
0.35000000000000003,0.675,8,351242,20,3,128,0.9203400820732117,0.7027
0.35000000000000003,0.6875,8,351242,20,3,128,1.000934998035431,0.6715
0.35000000000000003,0.7000000000000001,8,351242,20,3,128,1.0908123648643493,0.6416
0.35000000000000003,0.7125,8,351242,20,3,128,1.2042138817787171,0.6153
0.35000000000000003,0.7250000000000001,8,351242,20,3,128,1.2999403959274292,0.5846
0.35000000000000003,0.7375,8,351242,20,3,128,1.412210841178894,0.5589
0.35000000000000003,0.75,8,351242,20,3,128,1.5012776458740233,0.5294
0.35000000000000003,0.7625000000000001,8,351242,20,3,128,1.6373655158996583,0.4989
0.35000000000000003,0.775,8,351242,20,3,128,1.786864361000061,0.4606
0.35000000000000003,0.7875000000000001,8,351242,20,3,128,1.937911598777771,0.424
0.35000000000000003,0.8,8,351242,20,3,128,2.067789779853821,0.3942
0.35000000000000003,0.8125,8,351242,20,3,128,2.2162972583770753,0.3658
0.35000000000000003,0.8250000000000001,8,351242,20,3,128,2.3746037288665773,0.3347
0.35000000000000003,0.8375,8,351242,20,3,128,2.5610837272644043,0.3072
0.35000000000000003,0.8500000000000001,8,351242,20,3,128,2.7327905061721802,0.2773
0.35000000000000003,0.8625,8,351242,20,3,128,2.8922765098571777,0.2542
0.35000000000000003,0.875,8,351242,20,3,128,3.0570699390411376,0.2327
0.35000000000000003,0.8875000000000001,8,351242,20,3,128,3.1703980178833007,0.2194
0.35000000000000003,0.9,8,351242,20,3,128,3.390478833770752,0.1915
0.35000000000000003,0.9125000000000001,8,351242,20,3,128,3.5463300914764404,0.1741
0.35000000000000003,0.925,8,351242,20,3,128,3.7214229541778563,0.1599
0.35000000000000003,0.9375,8,351242,20,3,128,3.8924520973205565,0.1461
0.35000000000000003,0.9500000000000001,8,351242,20,3,128,4.069836917114258,0.1365
0.35000000000000003,0.9625,8,351242,20,3,128,4.219449216461181,0.1267
0.35000000000000003,0.9750000000000001,8,351242,20,3,128,4.384904927825928,0.1122
0.35000000000000003,0.9875,8,351242,20,3,128,4.510178541564941,0.1104
0.35000000000000003,1.0,8,351242,20,3,128,4.669278114318848,0.1046
0.35000000000000003,0.0,10,351244,20,3,128,0.08325199825955788,0.9779
0.35000000000000003,0.0125,10,351244,20,3,128,0.08401508683037537,0.9772
0.35000000000000003,0.025,10,351244,20,3,128,0.08199029173090676,0.9773
0.35000000000000003,0.037500000000000006,10,351244,20,3,128,0.08526857057992311,0.9768
0.35000000000000003,0.05,10,351244,20,3,128,0.08140216880999505,0.9773
0.35000000000000003,0.0625,10,351244,20,3,128,0.0803065743821222,0.9772
0.35000000000000003,0.07500000000000001,10,351244,20,3,128,0.08664444121681154,0.9757
0.35000000000000003,0.08750000000000001,10,351244,20,3,128,0.08831334939007647,0.9762
0.35000000000000003,0.1,10,351244,20,3,128,0.08150954603026621,0.9755
0.35000000000000003,0.1125,10,351244,20,3,128,0.08201488470336772,0.9774
0.35000000000000003,0.125,10,351244,20,3,128,0.08478776899673976,0.9749
0.35000000000000003,0.1375,10,351244,20,3,128,0.08609849669231188,0.9747
0.35000000000000003,0.15000000000000002,10,351244,20,3,128,0.08793746562680463,0.9739
0.35000000000000003,0.1625,10,351244,20,3,128,0.09333012385945767,0.9739
0.35000000000000003,0.17500000000000002,10,351244,20,3,128,0.09023532682168298,0.9735
0.35000000000000003,0.1875,10,351244,20,3,128,0.09200151420589536,0.973
0.35000000000000003,0.2,10,351244,20,3,128,0.0923084157652338,0.9729
0.35000000000000003,0.21250000000000002,10,351244,20,3,128,0.09403917566780001,0.9725
0.35000000000000003,0.225,10,351244,20,3,128,0.09660423916652798,0.9689
0.35000000000000003,0.23750000000000002,10,351244,20,3,128,0.09757353998012841,0.9696
0.35000000000000003,0.25,10,351244,20,3,128,0.09788045871853829,0.971
0.35000000000000003,0.2625,10,351244,20,3,128,0.1027988235832192,0.9681
0.35000000000000003,0.275,10,351244,20,3,128,0.10813303587231785,0.9674
0.35000000000000003,0.28750000000000003,10,351244,20,3,128,0.11209659440517425,0.9652
0.35000000000000003,0.30000000000000004,10,351244,20,3,128,0.12080502036102116,0.9617
0.35000000000000003,0.3125,10,351244,20,3,128,0.11862504149945453,0.9633
0.35000000000000003,0.325,10,351244,20,3,128,0.126531233496964,0.9589
0.35000000000000003,0.3375,10,351244,20,3,128,0.13257927775979042,0.958
0.35000000000000003,0.35000000000000003,10,351244,20,3,128,0.13433576322831214,0.955
0.35000000000000003,0.36250000000000004,10,351244,20,3,128,0.14522052544187755,0.9546
0.35000000000000003,0.375,10,351244,20,3,128,0.1482725625442341,0.9525
0.35000000000000003,0.3875,10,351244,20,3,128,0.15925978717058897,0.9484
0.35000000000000003,0.4,10,351244,20,3,128,0.1663827985316515,0.9475
0.35000000000000003,0.41250000000000003,10,351244,20,3,128,0.1894733333170414,0.9372
0.35000000000000003,0.42500000000000004,10,351244,20,3,128,0.20166877109147607,0.9366
0.35000000000000003,0.4375,10,351244,20,3,128,0.2158802491389215,0.93
0.35000000000000003,0.45,10,351244,20,3,128,0.23260377297997475,0.9239
0.35000000000000003,0.4625,10,351244,20,3,128,0.25630640369951724,0.9182
0.35000000000000003,0.47500000000000003,10,351244,20,3,128,0.27602837905883787,0.9127
0.35000000000000003,0.48750000000000004,10,351244,20,3,128,0.2922142035841942,0.9074
0.35000000000000003,0.5,10,351244,20,3,128,0.3213919442892075,0.8963
0.35000000000000003,0.5125000000000001,10,351244,20,3,128,0.3521847270488739,0.887
0.35000000000000003,0.525,10,351244,20,3,128,0.3856082219600678,0.874
0.35000000000000003,0.5375,10,351244,20,3,128,0.42748725950717925,0.8591
0.35000000000000003,0.55,10,351244,20,3,128,0.49279735436439515,0.839
0.35000000000000003,0.5625,10,351244,20,3,128,0.4915952018737793,0.8414
0.35000000000000003,0.5750000000000001,10,351244,20,3,128,0.593258959388733,0.8158
0.35000000000000003,0.5875,10,351244,20,3,128,0.6369716333389283,0.8001
0.35000000000000003,0.6000000000000001,10,351244,20,3,128,0.7117100548744202,0.7788
0.35000000000000003,0.6125,10,351244,20,3,128,0.7814551669120788,0.7556
0.35000000000000003,0.625,10,351244,20,3,128,0.8398454841136932,0.7387
0.35000000000000003,0.6375000000000001,10,351244,20,3,128,0.9341321936607361,0.7101
0.35000000000000003,0.65,10,351244,20,3,128,1.037058589220047,0.6842
0.35000000000000003,0.6625000000000001,10,351244,20,3,128,1.1358639007568359,0.6592
0.35000000000000003,0.675,10,351244,20,3,128,1.242414881324768,0.628
0.35000000000000003,0.6875,10,351244,20,3,128,1.3610639945030212,0.5966
0.35000000000000003,0.7000000000000001,10,351244,20,3,128,1.4688470669746398,0.565
0.35000000000000003,0.7125,10,351244,20,3,128,1.629463333129883,0.5355
0.35000000000000003,0.7250000000000001,10,351244,20,3,128,1.7377471590042115,0.5101
0.35000000000000003,0.7375,10,351244,20,3,128,1.901902677154541,0.4807
0.35000000000000003,0.75,10,351244,20,3,128,2.0321419162750245,0.4461
0.35000000000000003,0.7625000000000001,10,351244,20,3,128,2.1687222179412844,0.4227
0.35000000000000003,0.775,10,351244,20,3,128,2.3631844341278074,0.3877
0.35000000000000003,0.7875000000000001,10,351244,20,3,128,2.532202837753296,0.3566
0.35000000000000003,0.8,10,351244,20,3,128,2.6880953090667723,0.3264
0.35000000000000003,0.8125,10,351244,20,3,128,2.8509615268707273,0.3076
0.35000000000000003,0.8250000000000001,10,351244,20,3,128,3.041266774368286,0.2858
0.35000000000000003,0.8375,10,351244,20,3,128,3.241007786941528,0.2576
0.35000000000000003,0.8500000000000001,10,351244,20,3,128,3.3910203525543214,0.2322
0.35000000000000003,0.8625,10,351244,20,3,128,3.574588893127441,0.2177
0.35000000000000003,0.875,10,351244,20,3,128,3.771608530044556,0.1952
0.35000000000000003,0.8875000000000001,10,351244,20,3,128,3.9401417022705076,0.1917
0.35000000000000003,0.9,10,351244,20,3,128,4.16436116027832,0.1681
0.35000000000000003,0.9125000000000001,10,351244,20,3,128,4.333769556427002,0.1536
0.35000000000000003,0.925,10,351244,20,3,128,4.573740410614014,0.1369
0.35000000000000003,0.9375,10,351244,20,3,128,4.778227030181885,0.128
0.35000000000000003,0.9500000000000001,10,351244,20,3,128,4.993530401611328,0.1161
0.35000000000000003,0.9625,10,351244,20,3,128,5.183424603271485,0.1095
0.35000000000000003,0.9750000000000001,10,351244,20,3,128,5.385116051483155,0.1016
0.35000000000000003,0.9875,10,351244,20,3,128,5.573418383026123,0.1004
0.35000000000000003,1.0,10,351244,20,3,128,5.771105899047852,0.0929
0.35000000000000003,0.0,12,351246,20,3,128,0.07528793281147446,0.9792
0.35000000000000003,0.0125,12,351246,20,3,128,0.07598783982392925,0.9788
0.35000000000000003,0.025,12,351246,20,3,128,0.07552539581544697,0.9778
0.35000000000000003,0.037500000000000006,12,351246,20,3,128,0.07729745031694474,0.9784
0.35000000000000003,0.05,12,351246,20,3,128,0.07504186096987105,0.9783
0.35000000000000003,0.0625,12,351246,20,3,128,0.07568089108200365,0.9784
0.35000000000000003,0.07500000000000001,12,351246,20,3,128,0.07763214167696132,0.9772
0.35000000000000003,0.08750000000000001,12,351246,20,3,128,0.07869014103065128,0.9762
0.35000000000000003,0.1,12,351246,20,3,128,0.07754343623839086,0.9773
0.35000000000000003,0.1125,12,351246,20,3,128,0.07801338053154759,0.9768
0.35000000000000003,0.125,12,351246,20,3,128,0.0806691304230946,0.9766
0.35000000000000003,0.1375,12,351246,20,3,128,0.07634042193052883,0.9763
0.35000000000000003,0.15000000000000002,12,351246,20,3,128,0.08254451126075582,0.9745
0.35000000000000003,0.1625,12,351246,20,3,128,0.08318018528292886,0.9751
0.35000000000000003,0.17500000000000002,12,351246,20,3,128,0.08704822578649037,0.9722
0.35000000000000003,0.1875,12,351246,20,3,128,0.08580770713681123,0.9744
0.35000000000000003,0.2,12,351246,20,3,128,0.08505905668293126,0.9745
0.35000000000000003,0.21250000000000002,12,351246,20,3,128,0.08535568108656444,0.9732
0.35000000000000003,0.225,12,351246,20,3,128,0.08953849389775423,0.9729
0.35000000000000003,0.23750000000000002,12,351246,20,3,128,0.0905933940161951,0.9726
0.35000000000000003,0.25,12,351246,20,3,128,0.09484269850030541,0.9691
0.35000000000000003,0.2625,12,351246,20,3,128,0.09523618951295502,0.9686
0.35000000000000003,0.275,12,351246,20,3,128,0.09655738845844752,0.9698
0.35000000000000003,0.28750000000000003,12,351246,20,3,128,0.10555505371876062,0.9676
0.35000000000000003,0.30000000000000004,12,351246,20,3,128,0.11223354061692953,0.9634
0.35000000000000003,0.3125,12,351246,20,3,128,0.11080476040225476,0.9653
0.35000000000000003,0.325,12,351246,20,3,128,0.11651523801758885,0.9601
0.35000000000000003,0.3375,12,351246,20,3,128,0.11331615296527743,0.9635
0.35000000000000003,0.35000000000000003,12,351246,20,3,128,0.12384113644361495,0.9587
0.35000000000000003,0.36250000000000004,12,351246,20,3,128,0.1298791464239359,0.9574
0.35000000000000003,0.375,12,351246,20,3,128,0.13618880714289844,0.955
0.35000000000000003,0.3875,12,351246,20,3,128,0.14524769116342068,0.9523
0.35000000000000003,0.4,12,351246,20,3,128,0.14760032389909028,0.9515
0.35000000000000003,0.41250000000000003,12,351246,20,3,128,0.16327212604954838,0.9482
0.35000000000000003,0.42500000000000004,12,351246,20,3,128,0.17443514084666967,0.9402
0.35000000000000003,0.4375,12,351246,20,3,128,0.18987670300006868,0.9357
0.35000000000000003,0.45,12,351246,20,3,128,0.2007032231375575,0.9356
0.35000000000000003,0.4625,12,351246,20,3,128,0.21592999738454818,0.9285
0.35000000000000003,0.47500000000000003,12,351246,20,3,128,0.2246320997864008,0.9261
0.35000000000000003,0.48750000000000004,12,351246,20,3,128,0.24960731623768806,0.9182
0.35000000000000003,0.5,12,351246,20,3,128,0.2673605528354645,0.9108
0.35000000000000003,0.5125000000000001,12,351246,20,3,128,0.28850601805448534,0.9043
0.35000000000000003,0.525,12,351246,20,3,128,0.3060590705394745,0.9004
0.35000000000000003,0.5375,12,351246,20,3,128,0.34464673625826836,0.8813
0.35000000000000003,0.55,12,351246,20,3,128,0.3678659468531609,0.8762
0.35000000000000003,0.5625,12,351246,20,3,128,0.40030066573619844,0.8645
0.35000000000000003,0.5750000000000001,12,351246,20,3,128,0.4720967293739319,0.8424
0.35000000000000003,0.5875,12,351246,20,3,128,0.49847521171569825,0.8332
0.35000000000000003,0.6000000000000001,12,351246,20,3,128,0.5371189300537109,0.8208
0.35000000000000003,0.6125,12,351246,20,3,128,0.5938532619476319,0.8008
0.35000000000000003,0.625,12,351246,20,3,128,0.664721077299118,0.7777
0.35000000000000003,0.6375000000000001,12,351246,20,3,128,0.7311594769477844,0.7524
0.35000000000000003,0.65,12,351246,20,3,128,0.7989382032394409,0.7346
0.35000000000000003,0.6625000000000001,12,351246,20,3,128,0.8828745326995849,0.7071
0.35000000000000003,0.675,12,351246,20,3,128,0.9786923204421997,0.6799
0.35000000000000003,0.6875,12,351246,20,3,128,1.0754100569486618,0.6512
0.35000000000000003,0.7000000000000001,12,351246,20,3,128,1.1486379090309142,0.6186
0.35000000000000003,0.7125,12,351246,20,3,128,1.2669218119621277,0.5853
0.35000000000000003,0.7250000000000001,12,351246,20,3,128,1.385215086364746,0.5545
0.35000000000000003,0.7375,12,351246,20,3,128,1.5196128255844117,0.5209
0.35000000000000003,0.75,12,351246,20,3,128,1.6158923168182373,0.4878
0.35000000000000003,0.7625000000000001,12,351246,20,3,128,1.7791854288101197,0.4456
0.35000000000000003,0.775,12,351246,20,3,128,1.9057006017684937,0.4259
0.35000000000000003,0.7875000000000001,12,351246,20,3,128,2.104404125213623,0.3824
0.35000000000000003,0.8,12,351246,20,3,128,2.22760341758728,0.3542
0.35000000000000003,0.8125,12,351246,20,3,128,2.3827824115753176,0.3197
0.35000000000000003,0.8250000000000001,12,351246,20,3,128,2.522593461227417,0.3082
0.35000000000000003,0.8375,12,351246,20,3,128,2.691699831390381,0.2759
0.35000000000000003,0.8500000000000001,12,351246,20,3,128,2.8620132637023925,0.2466
0.35000000000000003,0.8625,12,351246,20,3,128,3.017017335510254,0.2329
0.35000000000000003,0.875,12,351246,20,3,128,3.1907304386138917,0.209
0.35000000000000003,0.8875000000000001,12,351246,20,3,128,3.3312055839538575,0.1942
0.35000000000000003,0.9,12,351246,20,3,128,3.5208652519226074,0.1762
0.35000000000000003,0.9125000000000001,12,351246,20,3,128,3.7050462116241456,0.1602
0.35000000000000003,0.925,12,351246,20,3,128,3.8892370380401613,0.1434
0.35000000000000003,0.9375,12,351246,20,3,128,4.065631810760498,0.1348
0.35000000000000003,0.9500000000000001,12,351246,20,3,128,4.2556082572937015,0.1188
0.35000000000000003,0.9625,12,351246,20,3,128,4.394724739074707,0.1167
0.35000000000000003,0.9750000000000001,12,351246,20,3,128,4.588112155914307,0.1032
0.35000000000000003,0.9875,12,351246,20,3,128,4.775877532196045,0.1002
0.35000000000000003,1.0,12,351246,20,3,128,4.928014585876465,0.0908
0.35000000000000003,0.0,14,351248,20,3,128,0.09499123367391585,0.9741
0.35000000000000003,0.0125,14,351248,20,3,128,0.09405420702814153,0.9744
0.35000000000000003,0.025,14,351248,20,3,128,0.09483021346796741,0.9734
0.35000000000000003,0.037500000000000006,14,351248,20,3,128,0.09528396538623056,0.974
0.35000000000000003,0.05,14,351248,20,3,128,0.0913165621519387,0.974
0.35000000000000003,0.0625,14,351248,20,3,128,0.09208193864046771,0.9738
0.35000000000000003,0.07500000000000001,14,351248,20,3,128,0.09486353902113333,0.9732
0.35000000000000003,0.08750000000000001,14,351248,20,3,128,0.09786563847141806,0.9737
0.35000000000000003,0.1,14,351248,20,3,128,0.09072856167221617,0.9737
0.35000000000000003,0.1125,14,351248,20,3,128,0.09017936320092995,0.973
0.35000000000000003,0.125,14,351248,20,3,128,0.09325631603595103,0.973
0.35000000000000003,0.1375,14,351248,20,3,128,0.09308470756271417,0.973
0.35000000000000003,0.15000000000000002,14,351248,20,3,128,0.09430378236803226,0.9735
0.35000000000000003,0.1625,14,351248,20,3,128,0.09744651240156964,0.9717
0.35000000000000003,0.17500000000000002,14,351248,20,3,128,0.09619529603521805,0.9709
0.35000000000000003,0.1875,14,351248,20,3,128,0.09746602028427878,0.9713
0.35000000000000003,0.2,14,351248,20,3,128,0.09499351198007353,0.9721
0.35000000000000003,0.21250000000000002,14,351248,20,3,128,0.09643043033148861,0.9715
0.35000000000000003,0.225,14,351248,20,3,128,0.09426613608214539,0.971
0.35000000000000003,0.23750000000000002,14,351248,20,3,128,0.09855319920778274,0.9675
0.35000000000000003,0.25,14,351248,20,3,128,0.10328994904318825,0.9688
0.35000000000000003,0.2625,14,351248,20,3,128,0.1001347931465134,0.9685
0.35000000000000003,0.275,14,351248,20,3,128,0.10430169012565166,0.9678
0.35000000000000003,0.28750000000000003,14,351248,20,3,128,0.1082910673128441,0.966
0.35000000000000003,0.30000000000000004,14,351248,20,3,128,0.11892672681622207,0.9648
0.35000000000000003,0.3125,14,351248,20,3,128,0.11592681712061166,0.9645
0.35000000000000003,0.325,14,351248,20,3,128,0.11472245331257581,0.9628
0.35000000000000003,0.3375,14,351248,20,3,128,0.1279922676563263,0.9612
0.35000000000000003,0.35000000000000003,14,351248,20,3,128,0.1261604173347354,0.9579
0.35000000000000003,0.36250000000000004,14,351248,20,3,128,0.13294356143400074,0.9578
0.35000000000000003,0.375,14,351248,20,3,128,0.1393713207606226,0.9565
0.35000000000000003,0.3875,14,351248,20,3,128,0.15065527156144382,0.9513
0.35000000000000003,0.4,14,351248,20,3,128,0.1563353301689029,0.9516
0.35000000000000003,0.41250000000000003,14,351248,20,3,128,0.1645819569170475,0.9474
0.35000000000000003,0.42500000000000004,14,351248,20,3,128,0.17877852245271206,0.9418
0.35000000000000003,0.4375,14,351248,20,3,128,0.19057708314806224,0.9351
0.35000000000000003,0.45,14,351248,20,3,128,0.19295297302156686,0.9357
0.35000000000000003,0.4625,14,351248,20,3,128,0.21867166412174702,0.928
0.35000000000000003,0.47500000000000003,14,351248,20,3,128,0.23698853003382683,0.9212
0.35000000000000003,0.48750000000000004,14,351248,20,3,128,0.2472156345307827,0.9202
0.35000000000000003,0.5,14,351248,20,3,128,0.2751268693298101,0.9108
0.35000000000000003,0.5125000000000001,14,351248,20,3,128,0.29495278836488725,0.9018
0.35000000000000003,0.525,14,351248,20,3,128,0.31399023387432096,0.8932
0.35000000000000003,0.5375,14,351248,20,3,128,0.35132417283058165,0.8843
0.35000000000000003,0.55,14,351248,20,3,128,0.3881146923661232,0.8702
0.35000000000000003,0.5625,14,351248,20,3,128,0.4010890952587128,0.8691
0.35000000000000003,0.5750000000000001,14,351248,20,3,128,0.4698055213928223,0.8462
0.35000000000000003,0.5875,14,351248,20,3,128,0.5101243222892284,0.8322
0.35000000000000003,0.6000000000000001,14,351248,20,3,128,0.564245321559906,0.8147
0.35000000000000003,0.6125,14,351248,20,3,128,0.5994066655158996,0.8025
0.35000000000000003,0.625,14,351248,20,3,128,0.6792842041492462,0.7773
0.35000000000000003,0.6375000000000001,14,351248,20,3,128,0.7213313065528869,0.7583
0.35000000000000003,0.65,14,351248,20,3,128,0.8043630065441132,0.7427
0.35000000000000003,0.6625000000000001,14,351248,20,3,128,0.8934860333442688,0.7072
0.35000000000000003,0.675,14,351248,20,3,128,0.9900547225952149,0.6882
